Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,639409.220000,-0.360591,-0.200725,0.301827,-0.665000,-0.528123,0.163300,7.677400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,639691.920000,0.000000,-359392.220000,-1050.000000,767.290000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,653800.920000,-0.346199,-0.191762,0.303455,-0.631900,-0.510648,0.232300,8.334900,0.026408,0.321200,-1050.000000,324763.810000,324763.806141,0.000000,23,6200.870000,14391.703794,0.000000,0.000000,653017.620000,38782.510000,-55066.920000,0.000000,783.300000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,639409.220000,-0.360591,-0.200725,0.301827,-0.665000,-0.528123,0.163300,7.677400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,639691.920000,0.000000,-359392.220000,-1050.000000,767.290000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,653800.920000,-0.346199,-0.191762,0.303455,-0.631900,-0.510648,0.232300,8.334900,0.026408,0.321200,-1050.000000,324763.810000,324763.806141,0.000000,23,6200.870000,14391.703794,0.000000,0.000000,653017.620000,38782.510000,-55066.920000,0.000000,783.300000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1107373.550000,0.107374,0.139359,0.117688,1.184100,-0.062151,-0.981500,2.637300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068044.460000,108572.110000,0.000000,38000.240000,1328.850000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1110948.240000,0.110948,0.144066,0.117644,1.224600,-0.062663,-1.012300,2.729600,0.003382,0.874500,-1050.000000,18940.900000,18940.901664,0.000000,2,1587.800000,3574.689937,0.000000,0.000000,1069546.250000,130426.940000,0.000000,40070.110000,1331.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1107373.550000,0.107374,0.139359,0.117688,1.184100,-0.062151,-0.981500,2.637300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068044.460000,108572.110000,0.000000,38000.240000,1328.850000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1110948.240000,0.110948,0.144066,0.117644,1.224600,-0.062663,-1.012300,2.729600,0.003382,0.874500,-1050.000000,18940.900000,18940.901664,0.000000,2,1587.800000,3574.689937,0.000000,0.000000,1069546.250000,130426.940000,0.000000,40070.110000,1331.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1107373.550000,0.107374,0.139359,0.117688,1.184100,-0.062151,-0.981500,2.637300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068044.460000,108572.110000,0.000000,38000.240000,1328.850000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1110948.240000,0.110948,0.144066,0.117644,1.224600,-0.062663,-1.012300,2.729600,0.003382,0.874500,-1050.000000,18940.900000,18940.901664,0.000000,2,1587.800000,3574.689937,0.000000,0.000000,1069546.250000,130426.940000,0.000000,40070.110000,1331.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1106844.530000,0.106845,0.138663,0.117546,1.179600,-0.062226,-0.980200,2.631600,0.000000,0.000000,431.056775,245.500000,0.000000,245.500399,0,1305.310000,,0.000000,0.000000,1067930.780000,107385.790000,0.000000,37585.030000,1328.730000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1106844.530000,0.106845,0.138663,0.117546,1.179600,-0.062226,-0.980200,2.631600,0.000000,0.000000,431.056775,245.500000,0.000000,245.500399,0,1305.310000,0.000000,0.000000,0.000000,1067930.780000,107385.790000,0.000000,37585.030000,1328.730000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1106788.460000,0.106788,0.138589,0.117622,1.178300,-0.062183,-0.980100,2.632300,0.000000,0.000000,253.524029,0.000000,0.000000,0.000000,0,1240.030000,,0.000000,0.000000,1067814.830000,107557.670000,0.000000,37645.180000,1328.450000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1110691.940000,0.110692,0.143728,0.117576,1.222400,-0.062924,-1.012000,2.726900,0.003543,0.957000,-1050.000000,19367.340000,19367.344660,0.000000,5,1638.150000,3903.472994,0.000000,0.000000,1069362.340000,129918.490000,0.000000,39998.030000,1331.570000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1107373.550000,0.107374,0.139359,0.117688,1.184100,-0.062151,-0.981500,2.637300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068044.460000,108572.110000,0.000000,38000.240000,1328.850000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1110948.240000,0.110948,0.144066,0.117644,1.224600,-0.062663,-1.012300,2.729600,0.003382,0.874500,-1050.000000,18940.900000,18940.901664,0.000000,2,1587.800000,3574.689937,0.000000,0.000000,1069546.250000,130426.940000,0.000000,40070.110000,1331.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1107373.550000,0.107374,0.139359,0.117688,1.184100,-0.062151,-0.981500,2.637300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068044.460000,108572.110000,0.000000,38000.240000,1328.850000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1110948.240000,0.110948,0.144066,0.117644,1.224600,-0.062663,-1.012300,2.729600,0.003382,0.874500,-1050.000000,18940.900000,18940.901664,0.000000,2,1587.800000,3574.689937,0.000000,0.000000,1069546.250000,130426.940000,0.000000,40070.110000,1331.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1107373.550000,0.107374,0.139359,0.117688,1.184100,-0.062151,-0.981500,2.637300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068044.460000,108572.110000,0.000000,38000.240000,1328.850000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1110948.240000,0.110948,0.144066,0.117644,1.224600,-0.062663,-1.012300,2.729600,0.003382,0.874500,-1050.000000,18940.900000,18940.901664,0.000000,2,1587.800000,3574.689937,0.000000,0.000000,1069546.250000,130426.940000,0.000000,40070.110000,1331.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,986885.890000,-0.013114,-0.066957,0.122525,-0.546500,-0.043035,-0.997600,2.524200,0.000000,0.000000,143.164248,30.550000,0.000000,30.546608,0,1232.210000,,0.000000,0.000000,986894.620000,-12147.770000,0.000000,-1193.160000,1184.430000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,986885.890000,-0.013114,-0.066957,0.122525,-0.546500,-0.043035,-0.997600,2.524200,0.000000,0.000000,143.164248,30.550000,0.000000,30.546608,0,1232.210000,0.000000,0.000000,0.000000,986894.620000,-12147.770000,0.000000,-1193.160000,1184.430000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,987223.250000,-0.012777,-0.065282,0.122746,-0.531800,-0.042885,-1.000000,2.532700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,987088.580000,-11578.190000,0.000000,-1050.000000,1184.670000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1188143.580000,0.188144,0.156943,0.169856,0.924000,-0.175388,0.902300,19.452000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1148849.380000,0.000000,189342.140000,37868.430000,1425.770000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1183296.610000,0.183297,0.152951,0.172190,0.888300,-0.178729,0.953600,20.151800,0.008478,-0.609400,-1050.000000,111783.970000,111783.965765,0.000000,11,3006.870000,-4846.969772,0.000000,0.000000,1120795.660000,264994.360000,32043.080000,61082.260000,1418.700000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1188143.580000,0.188144,0.156943,0.169856,0.924000,-0.175388,0.902300,19.452000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1148849.380000,0.000000,189342.140000,37868.430000,1425.770000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1183296.610000,0.183297,0.152951,0.172190,0.888300,-0.178729,0.953600,20.151800,0.008478,-0.609400,-1050.000000,111783.970000,111783.965765,0.000000,11,3006.870000,-4846.969772,0.000000,0.000000,1120795.660000,264994.360000,32043.080000,61082.260000,1418.700000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1188143.580000,0.188144,0.156943,0.169856,0.924000,-0.175388,0.902300,19.452000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1148849.380000,0.000000,189342.140000,37868.430000,1425.770000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1183296.610000,0.183297,0.152951,0.172190,0.888300,-0.178729,0.953600,20.151800,0.008478,-0.609400,-1050.000000,111783.970000,111783.965765,0.000000,11,3006.870000,-4846.969772,0.000000,0.000000,1120795.660000,264994.360000,32043.080000,61082.260000,1418.700000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1186899.140000,0.186899,0.155918,0.169880,0.917800,-0.174908,0.927500,19.713800,0.000000,0.000000,2176.765938,649.430000,0.000000,649.428513,0,1440.740000,,0.000000,0.000000,1147416.590000,9050.780000,174440.300000,38055.830000,1426.720000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1182958.580000,0.182959,0.152672,0.169979,0.898200,-0.176136,0.893800,19.457000,0.004500,-0.982000,-906.835752,20653.810000,19978.871346,674.934157,5,1794.400000,-3940.560823,0.000000,0.000000,1138207.620000,52211.010000,144756.110000,43332.670000,1418.290000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1188799.220000,0.188799,0.157483,0.169760,0.927700,-0.173994,0.930900,19.766800,0.000000,0.000000,1686.287393,372.700000,0.000000,372.701931,0,1357.190000,,0.000000,0.000000,1148020.360000,12968.870000,174055.860000,39350.280000,1428.580000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1184640.000000,0.184640,0.154057,0.169148,0.910800,-0.176071,0.877900,19.495700,0.005526,-0.832400,-1050.000000,28910.330000,27159.407948,1750.924477,6,1936.810000,-4159.225049,0.000000,0.000000,1135900.580000,79728.880000,127653.350000,47319.100000,1420.310000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1189121.390000,0.189121,0.157748,0.168768,0.934700,-0.173795,0.895500,19.533100,0.000000,0.000000,140.433433,0.000000,0.000000,0.000000,0,1238.550000,,0.000000,0.000000,1149016.360000,4387.220000,185711.910000,38677.910000,1427.110000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1184279.500000,0.184279,0.153760,0.171276,0.897700,-0.178017,0.924200,20.154100,0.008324,-0.620200,-1050.000000,110849.130000,110849.125171,0.000000,13,3017.150000,-4841.889031,0.000000,0.000000,1121385.390000,264947.200000,31747.340000,61474.230000,1419.880000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1188143.580000,0.188144,0.156943,0.169856,0.924000,-0.175388,0.902300,19.452000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1148849.380000,0.000000,189342.140000,37868.430000,1425.770000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1183296.610000,0.183297,0.152951,0.172190,0.888300,-0.178729,0.953600,20.151800,0.008478,-0.609400,-1050.000000,111783.970000,111783.965765,0.000000,11,3006.870000,-4846.969772,0.000000,0.000000,1120795.660000,264994.360000,32043.080000,61082.260000,1418.700000
TA TaxAware ETF - 100-0,Equity-Heavy,TA TaxAware ETF,0.918000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1188143.580000,0.188144,0.156943,0.169856,0.924000,-0.175388,0.902300,19.452000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1148849.380000,0.000000,189342.140000,37868.430000,1425.770000
