Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1133458.460000,0.133458,0.105062,0.074216,1.415600,-0.050911,-0.286200,1.525500,0.000004,-256.774500,1581.781225,21.670000,14.317517,7.353902,1,1311.100000,3.748114,0.000000,0.000000,1106015.790000,-78.780000,130540.940000,26080.610000,1362.050000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1134856.740000,0.134857,0.106149,0.074844,1.418300,-0.051702,-0.309600,1.540400,0.000000,0.000000,198.098109,0.000000,0.000000,0.000000,0,1215.200000,,0.000000,0.000000,1106326.420000,182.940000,135521.100000,27168.250000,1362.070000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1134856.740000,0.134857,0.106149,0.074844,1.418300,-0.051702,-0.309600,1.540400,0.000000,0.000000,198.098109,0.000000,0.000000,0.000000,0,1215.200000,0.000000,0.000000,0.000000,1106326.420000,182.940000,135521.100000,27168.250000,1362.070000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1135236.270000,0.135236,0.106444,0.074600,1.426900,-0.051525,-0.306700,1.553400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1106587.020000,0.000000,136434.830000,27286.970000,1362.280000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1135236.270000,0.135236,0.106444,0.074600,1.426900,-0.051525,-0.306700,1.553400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1106587.020000,0.000000,136434.830000,27286.970000,1362.280000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1135236.270000,0.135236,0.106444,0.074600,1.426900,-0.051525,-0.306700,1.553400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1106587.020000,0.000000,136434.830000,27286.970000,1362.280000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1135236.270000,0.135236,0.106444,0.074600,1.426900,-0.051525,-0.306700,1.553400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1106587.020000,0.000000,136434.830000,27286.970000,1362.280000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1030672.580000,0.030673,0.034572,0.067244,0.514100,-0.083048,-1.232600,7.732500,0.000000,0.000000,1124.961880,325.650000,0.000000,325.646283,0,1342.270000,,0.000000,0.000000,1018934.090000,30002.750000,0.000000,10500.960000,1237.520000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1030672.580000,0.030673,0.034572,0.067244,0.514100,-0.083048,-1.232600,7.732500,0.000000,0.000000,1124.961880,325.650000,0.000000,325.646283,0,1342.270000,0.000000,0.000000,0.000000,1018934.090000,30002.750000,0.000000,10500.960000,1237.520000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1031217.790000,0.031218,0.035188,0.067276,0.523000,-0.082933,-1.231100,7.713900,0.000000,0.000000,1182.523823,51.050000,0.000000,51.050485,0,1298.190000,,0.000000,0.000000,1019366.950000,30319.860000,0.000000,10611.950000,1238.880000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1031217.790000,0.031218,0.035188,0.067276,0.523000,-0.082933,-1.231100,7.713900,0.000000,0.000000,1182.523823,51.050000,0.000000,51.050485,0,1298.190000,0.000000,0.000000,0.000000,1019366.950000,30319.860000,0.000000,10611.950000,1238.880000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1030672.580000,0.030673,0.034572,0.067244,0.514100,-0.083048,-1.232600,7.732500,0.000000,0.000000,1124.961880,325.650000,0.000000,325.646283,0,1342.270000,,0.000000,0.000000,1018934.090000,30002.750000,0.000000,10500.960000,1237.520000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1030672.580000,0.030673,0.034572,0.067244,0.514100,-0.083048,-1.232600,7.732500,0.000000,0.000000,1124.961880,325.650000,0.000000,325.646283,0,1342.270000,0.000000,0.000000,0.000000,1018934.090000,30002.750000,0.000000,10500.960000,1237.520000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1031217.790000,0.031218,0.035188,0.067276,0.523000,-0.082933,-1.231100,7.713900,0.000000,0.000000,1182.523823,51.050000,0.000000,51.050485,0,1298.190000,,0.000000,0.000000,1019366.950000,30319.860000,0.000000,10611.950000,1238.880000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1031217.790000,0.031218,0.035188,0.067276,0.523000,-0.082933,-1.231100,7.713900,0.000000,0.000000,1182.523823,51.050000,0.000000,51.050485,0,1298.190000,0.000000,0.000000,0.000000,1019366.950000,30319.860000,0.000000,10611.950000,1238.880000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1030672.580000,0.030673,0.034572,0.067244,0.514100,-0.083048,-1.232600,7.732500,0.000000,0.000000,1124.961880,325.650000,0.000000,325.646283,0,1342.270000,,0.000000,0.000000,1018934.090000,30002.750000,0.000000,10500.960000,1237.520000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1030672.580000,0.030673,0.034572,0.067244,0.514100,-0.083048,-1.232600,7.732500,0.000000,0.000000,1124.961880,325.650000,0.000000,325.646283,0,1342.270000,0.000000,0.000000,0.000000,1018934.090000,30002.750000,0.000000,10500.960000,1237.520000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1031217.790000,0.031218,0.035188,0.067276,0.523000,-0.082933,-1.231100,7.713900,0.000000,0.000000,1182.523823,51.050000,0.000000,51.050485,0,1298.190000,,0.000000,0.000000,1019366.950000,30319.860000,0.000000,10611.950000,1238.880000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1031217.790000,0.031218,0.035188,0.067276,0.523000,-0.082933,-1.231100,7.713900,0.000000,0.000000,1182.523823,51.050000,0.000000,51.050485,0,1298.190000,0.000000,0.000000,0.000000,1019366.950000,30319.860000,0.000000,10611.950000,1238.880000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1035472.850000,0.035473,0.039995,0.068013,0.588000,-0.083128,-1.218800,7.549400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1021395.290000,36671.420000,0.000000,12835.000000,1242.570000
MAI Tax Aware - Moderate,Balanced,MAI Tax Aware,0.347000,0.612000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1028497.550000,0.028498,0.032116,0.068629,0.468000,-0.084341,-1.291500,7.718000,0.005656,-1.641000,-1050.000000,20042.740000,20042.739254,0.000000,2,1589.990000,-6975.307601,0.000000,0.000000,1016051.470000,49080.280000,0.000000,11213.140000,1232.940000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,783651.020000,-0.216349,-0.206921,0.160902,-1.286000,-0.310494,-1.040800,7.810100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,783760.640000,0.000000,-215150.420000,-1050.000000,940.380000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,800597.620000,-0.199402,-0.190620,0.165612,-1.151000,-0.282350,-0.813800,8.489100,0.122621,0.125600,-1050.000000,258120.790000,258120.793448,0.000000,7,6383.820000,16946.598515,0.000000,0.000000,799638.160000,64052.230000,0.000000,0.000000,959.460000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,783651.020000,-0.216349,-0.206921,0.160902,-1.286000,-0.310494,-1.040800,7.810100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,783760.640000,0.000000,-215150.420000,-1050.000000,940.380000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,800597.620000,-0.199402,-0.190620,0.165612,-1.151000,-0.282350,-0.813800,8.489100,0.122621,0.125600,-1050.000000,258120.790000,258120.793448,0.000000,7,6383.820000,16946.598515,0.000000,0.000000,799638.160000,64052.230000,0.000000,0.000000,959.460000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,784827.310000,-0.215173,-0.205789,0.166103,-1.238900,-0.308819,-0.898300,8.640100,0.000000,0.000000,-1050.000000,5964.420000,0.000000,5964.420585,0,1317.190000,,0.000000,0.000000,783886.770000,-2282.760000,-206658.320000,0.000000,940.530000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,796161.070000,-0.203839,-0.194886,0.170110,-1.145600,-0.283792,-0.754200,8.054000,0.122061,0.081900,-1050.000000,258733.420000,258733.419389,0.000000,8,6482.560000,11333.767328,0.000000,0.000000,795206.940000,60248.690000,0.000000,0.000000,954.130000
MAI Tax Aware - Moderate Growth,Balanced,MAI Tax Aware,0.551000,0.643000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,782670.980000,-0.217329,-0.207864,0.163664,-1.270100,-0.312525,-0.970200,7.783500,0.000000,0.000000,-1050.000000,11365.160000,0.000000,11365.157698,0,1465.260000,,0.000000,0.000000,781733.030000,-12928.480000,-192768.440000,0.000000,937.950000
