Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1061554.360000,0.061554,0.023284,0.043576,0.534300,-0.052240,-0.277500,1.633600,0.000000,0.000000,1709.636412,404.290000,0.000000,404.288715,0,1437.850000,,0.000000,0.000000,1048716.590000,1236.160000,55678.680000,11562.710000,1275.060000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1061554.360000,0.061554,0.023284,0.043576,0.534300,-0.052240,-0.277500,1.633600,0.000000,0.000000,1709.636412,404.290000,0.000000,404.288715,0,1437.850000,0.000000,0.000000,0.000000,1048716.590000,1236.160000,55678.680000,11562.710000,1275.060000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1062027.840000,0.062028,0.023460,0.043595,0.538100,-0.052232,-0.283100,1.651000,0.000000,0.000000,1378.787167,123.470000,0.000000,123.468967,0,1340.480000,,0.000000,0.000000,1048971.130000,815.180000,57508.780000,11780.990000,1275.730000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1062027.840000,0.062028,0.023460,0.043595,0.538100,-0.052232,-0.283100,1.651000,0.000000,0.000000,1378.787167,123.470000,0.000000,123.468967,0,1340.480000,0.000000,0.000000,0.000000,1048971.130000,815.180000,57508.780000,11780.990000,1275.730000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1063000.320000,0.063000,0.023821,0.043593,0.546400,-0.052293,-0.286700,1.653400,0.000000,0.000000,485.239617,0.000000,0.000000,0.000000,0,1246.400000,,0.000000,0.000000,1049138.300000,347.450000,62322.180000,12586.040000,1275.980000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1063000.320000,0.063000,0.023821,0.043593,0.546400,-0.052293,-0.286700,1.653400,0.000000,0.000000,485.239617,0.000000,0.000000,0.000000,0,1246.400000,0.000000,0.000000,0.000000,1049138.300000,347.450000,62322.180000,12586.040000,1275.980000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1064552.870000,0.064553,0.024397,0.043637,0.559100,-0.052293,-0.286600,1.685400,0.000000,0.000000,1788.382597,0.000000,0.000000,0.000000,0,1276.420000,,0.000000,0.000000,1051538.110000,-135.330000,58811.090000,11735.150000,1279.610000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1064552.870000,0.064553,0.024397,0.043637,0.559100,-0.052293,-0.286600,1.685400,0.000000,0.000000,1788.382597,0.000000,0.000000,0.000000,0,1276.420000,0.000000,0.000000,0.000000,1051538.110000,-135.330000,58811.090000,11735.150000,1279.610000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1061554.360000,0.061554,0.023284,0.043576,0.534300,-0.052240,-0.277500,1.633600,0.000000,0.000000,1709.636412,404.290000,0.000000,404.288715,0,1437.850000,,0.000000,0.000000,1048716.590000,1236.160000,55678.680000,11562.710000,1275.060000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1061554.360000,0.061554,0.023284,0.043576,0.534300,-0.052240,-0.277500,1.633600,0.000000,0.000000,1709.636412,404.290000,0.000000,404.288715,0,1437.850000,0.000000,0.000000,0.000000,1048716.590000,1236.160000,55678.680000,11562.710000,1275.060000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1062027.840000,0.062028,0.023460,0.043595,0.538100,-0.052232,-0.283100,1.651000,0.000000,0.000000,1378.787167,123.470000,0.000000,123.468967,0,1340.480000,,0.000000,0.000000,1048971.130000,815.180000,57508.780000,11780.990000,1275.730000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1062027.840000,0.062028,0.023460,0.043595,0.538100,-0.052232,-0.283100,1.651000,0.000000,0.000000,1378.787167,123.470000,0.000000,123.468967,0,1340.480000,0.000000,0.000000,0.000000,1048971.130000,815.180000,57508.780000,11780.990000,1275.730000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1063000.320000,0.063000,0.023821,0.043593,0.546400,-0.052293,-0.286700,1.653400,0.000000,0.000000,485.239617,0.000000,0.000000,0.000000,0,1246.400000,,0.000000,0.000000,1049138.300000,347.450000,62322.180000,12586.040000,1275.980000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1063000.320000,0.063000,0.023821,0.043593,0.546400,-0.052293,-0.286700,1.653400,0.000000,0.000000,485.239617,0.000000,0.000000,0.000000,0,1246.400000,0.000000,0.000000,0.000000,1049138.300000,347.450000,62322.180000,12586.040000,1275.980000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1064552.870000,0.064553,0.024397,0.043637,0.559100,-0.052293,-0.286600,1.685400,0.000000,0.000000,1788.382597,0.000000,0.000000,0.000000,0,1276.420000,,0.000000,0.000000,1051538.110000,-135.330000,58811.090000,11735.150000,1279.610000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1064552.870000,0.064553,0.024397,0.043637,0.559100,-0.052293,-0.286600,1.685400,0.000000,0.000000,1788.382597,0.000000,0.000000,0.000000,0,1276.420000,0.000000,0.000000,0.000000,1051538.110000,-135.330000,58811.090000,11735.150000,1279.610000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 0-100,Fixed Income-Heavy,FFG Qualified,0.000000,0.450000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,933702.900000,-0.066297,-0.042090,0.092421,-0.455400,-0.140666,0.367800,7.720400,0.000000,0.000000,1566.074717,0.000000,0.000000,0.000000,0,1429.030000,,0.000000,0.000000,935196.650000,-8997.940000,-62134.430000,-2616.070000,1122.320000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,925576.020000,-0.074424,-0.047325,0.093243,-0.507500,-0.149655,0.367000,7.338000,0.009438,-0.631000,-1050.000000,69413.370000,69413.373491,0.000000,4,2446.730000,-8126.877281,0.000000,0.000000,924466.590000,-8321.850000,-3491.110000,0.000000,1109.430000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,947817.160000,-0.052183,-0.033038,0.081411,-0.405800,-0.128932,0.771700,11.691700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,947729.780000,0.000000,-50984.280000,-1050.000000,1137.380000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,940664.180000,-0.059336,-0.037619,0.081797,-0.459900,-0.135665,0.839900,11.913000,0.008793,-0.603700,-1050.000000,81317.680000,81317.677773,0.000000,4,2324.410000,-7152.982581,0.000000,0.000000,939536.640000,15072.210000,8184.060000,0.000000,1127.540000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,930204.840000,-0.069795,-0.044341,0.098981,-0.448000,-0.152885,0.278400,6.509400,0.000000,0.000000,3189.479368,0.000000,0.000000,0.000000,0,1577.750000,,0.000000,0.000000,933324.240000,-8968.280000,-69285.940000,-4239.480000,1120.070000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,923345.110000,-0.076655,-0.048765,0.100375,-0.485800,-0.161419,0.281800,6.141300,0.010205,-0.503900,-1050.000000,72409.130000,72409.134301,0.000000,5,2598.160000,-6859.726439,0.000000,0.000000,922238.350000,-5591.420000,-10844.820000,0.000000,1106.750000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,918652.160000,-0.081348,-0.051798,0.096067,-0.539200,-0.158741,0.391000,6.162100,0.000000,0.000000,2044.901792,2419.550000,0.000000,2419.546791,0,1704.470000,,0.000000,0.000000,920421.590000,-19061.420000,-66866.030000,-2874.000000,1104.570000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,915460.970000,-0.084539,-0.053865,0.097472,-0.552600,-0.164302,0.436700,6.303800,0.009133,-0.304300,-829.100341,67922.300000,65987.487837,1934.808731,25,2741.730000,-3191.186967,0.000000,0.000000,914363.680000,-14892.400000,-11245.560000,0.000000,1097.290000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,919951.070000,-0.080049,-0.050958,0.090637,-0.562200,-0.148742,0.429200,6.941800,0.000000,0.000000,1078.315192,268.050000,0.000000,268.047678,0,1389.920000,,0.000000,0.000000,920931.040000,-20569.270000,-60942.560000,-2085.160000,1105.180000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,907798.040000,-0.092202,-0.058837,0.090805,-0.648000,-0.164214,0.425600,6.758000,0.006644,-1.293200,-1006.843355,87556.390000,87552.938285,3.453643,14,2687.760000,-12153.023387,0.000000,0.000000,906709.950000,-3517.390000,-4102.710000,0.000000,1088.100000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,936729.100000,-0.063271,-0.040145,0.084570,-0.474700,-0.135149,0.663500,9.295500,0.000000,0.000000,374.931009,0.000000,0.000000,0.000000,0,1254.590000,,0.000000,0.000000,937029.500000,-8912.690000,-53799.920000,-1424.930000,1124.520000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,924780.760000,-0.075219,-0.047838,0.083255,-0.574600,-0.145929,0.759500,10.368300,0.007185,-1.171200,-1050.000000,81352.040000,81352.037078,0.000000,8,2393.830000,-11948.336657,0.000000,0.000000,923672.280000,1036.970000,5368.420000,0.000000,1108.480000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,925637.010000,-0.074363,-0.047285,0.096003,-0.492500,-0.150345,0.290300,7.306100,0.000000,0.000000,1359.161664,0.000000,0.000000,0.000000,0,1467.940000,,0.000000,0.000000,926933.780000,-14017.430000,-64314.260000,-2409.160000,1112.400000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,924018.520000,-0.075981,-0.048330,0.098491,-0.490700,-0.154200,0.372000,7.345400,0.012493,-0.141000,-1050.000000,69347.800000,69347.798447,0.000000,5,2230.770000,-1618.490771,0.000000,0.000000,922910.960000,-6699.700000,-5599.470000,0.000000,1107.560000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,939574.390000,-0.060426,-0.038318,0.094011,-0.407600,-0.137592,0.352100,7.975300,0.000000,0.000000,1332.998969,0.000000,0.000000,0.000000,0,1447.120000,,0.000000,0.000000,940154.990000,-1076.250000,-63234.230000,-1709.690000,1129.090000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,932924.030000,-0.067076,-0.042591,0.094984,-0.448400,-0.145093,0.359400,7.585800,0.009318,-0.536100,-1050.000000,71407.850000,71407.846378,0.000000,4,2466.380000,-6650.359121,0.000000,0.000000,931805.790000,3374.940000,-4561.110000,0.000000,1118.250000
FFG Qualified - 10-90,Fixed Income-Heavy,FFG Qualified,0.120000,0.490000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1054745.600000,0.054746,0.070558,0.034928,2.020100,-0.013810,-0.402400,0.480200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1033899.450000,55944.160000,0.000000,19580.460000,1265.690000
